EstablecimientoCodigoAntiguo;EstablecimientoCodigo;EstablecimientoCodigoMadreAntiguo;EstablecimientoCodigoMadreNuevo;RegionCodigo;RegionGlosa;SeremiSaludCodigo_ServicioDeSaludCodigo;SeremiSaludGlosa_ServicioDeSaludGlosa;TipoPertenenciaEstabGlosa;TipoEstablecimientoGlosa;AmbitoFuncionamiento;EstablecimientoGlosa;Certificacion;DependenciaAdministrativa;NivelAtencionEstabglosa;ComunaCodigo;ComunaGlosa;TipoViaGlosa;Numero;NombreVia;TelefonoMovil_TelefonoFijo;FechaInicioFuncionamientoEstab;TieneServicioUrgencia;TipoUrgencia;ClasificacionTipoSapu;Latitud;Longitud;TipoSistemaSaludGlosa;EstadoFuncionamiento;NivelComplejidadEstabGlosa;TipoAtencionEstabGlosa;FechaIncorporacion;FechaCierre
;202021;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro Imagenológico Médico CIM;No Aplica;Privado;No Aplica;4301;Ovalle;Calle;456;Benjamín Vicuña Mackenna;532423229;04-08-2016;NO;No Aplica;No Aplica;-3.060.430.676;-7.120.400.758;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;30-06-2025;
;202027;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Radiología Dental Ovalle;No Aplica;Privado;No Aplica;4301;Ovalle;Calle;44;Socos, local 102B;532624776;05-01-2016;NO;No Aplica;No Aplica;-3.060.000.694;-7.119.977.659;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;30-06-2025;
;202029;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;ImatecSalud - Ovalle;No Aplica;Privado;No Aplica;4301;Ovalle;Calle;45873;Socos;6006009000;29-04-1999;NO;No Aplica;No Aplica;-3.060.210.676;-7.120.519.331;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;30-06-2025;
;202089;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Clínica Kinésica Angelus - Universidad Santo Tomás;No Aplica;Privado;Secundario;4101;La Serena;Calle;455;Juan Antonio Ríos Poniente;968484039;12-08-2010;NO;No Aplica;No Aplica;-2.991.332.955;-712.540.706;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202097;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro de Evaluación del Trabajo Mutual CChC La Serena;No Aplica;Privado;Secundario;4101;La Serena;Avenida;1365;Estadio;512421635;08-06-2018;NO;No Aplica;No Aplica;-2.991.214.061;-7.125.409.709;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202098;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro de Rehabilitación Física Kinésica Mutual CChC La Serena;No Aplica;Privado;Secundario;4101;La Serena;Avenida;1330;Estadio;512421600;20-07-2024;NO;No Aplica;No Aplica;-2.991.169.762;-7.125.401.068;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202100;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;IC La Serena Research;No Aplica;Privado;Secundario;4101;La Serena;Calle;1697;Woodrow Wilson;512386127;30-12-2019;NO;No Aplica;No Aplica;-2.991.777.454;-7.124.769.363;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202133;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;SAED Salud y Estética;No Aplica;Privado;Secundario;4101;La Serena;Avenida;1732;Estadio;994252891;05-02-2021;NO;No Aplica;No Aplica;-2.991.645.298;-7.125.501.805;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202134;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;ImatecSalud Resonancia Imagen - La Serena;No Aplica;Privado;Secundario;4101;La Serena;Calle;673;Anfion Muñoz;6006009060;06-03-2007;NO;No Aplica;No Aplica;-2.990.914.855;-7.124.869.849;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202144;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;GineRad - Almirante Allard;No Aplica;Privado;Secundario;4101;La Serena;Calle;401;Almirante Allard;512847918;20-01-2012;NO;No Aplica;No Aplica;-2.991.818.891;-7.125.589.021;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202152;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Dermopelvic;No Aplica;Privado;Secundario;4101;La Serena;Calle;426;Juan Soldado;232396790;18-04-2024;NO;No Aplica;No Aplica;-2.991.600.674;-7.125.454.908;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202165;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;SB Sports;No Aplica;Privado;Secundario;4101;La Serena;Avenida;102;Francisco De Aguirre;958550953;07-05-2020;NO;No Aplica;No Aplica;-2.990.542.617;-7.126.087.633;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202177;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Edudown - La Serena;No Aplica;Privado;Secundario;4101;La Serena;Calle;3100;Viviana Chepillo;959379037;30-05-2025;NO;No Aplica;No Aplica;-2.994.348.527;-7.124.274.798;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202180;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;ODKIPEL;No Aplica;Privado;Secundario;4101;La Serena;Avenida;2853;Guillermo Ulriksen;977115024;26-05-2015;NO;No Aplica;No Aplica;-2.993.408.436;-7.123.882.745;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202181;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Vita Óptica - La Serena;No Aplica;Privado;Secundario;4101;La Serena;Avenida;1634;Guillermo Ulriksen;933779775;23-04-2025;NO;No Aplica;No Aplica;-299.204.866;-7.123.507.758;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202183;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Ido Clinic Kinesiologia;No Aplica;Privado;Secundario;4101;La Serena;Avenida;3092;Guillermo Ulriksen;961269902;12-04-2022;NO;No Aplica;No Aplica;-2.994.110.331;-712.406.097;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;202190;;;4;Coquimbo;4;SEREMI de Salud de Coquimbo;No perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;ImagenSalud;No Aplica;Privado;Secundario;4102;Coquimbo;Calle;580;Colo Colo;512674513;02-10-2023;NO;No Aplica;No Aplica;-2.995.958.683;-7.134.058.109;Privado;Vigente en operación habitual;No Aplica;Atención Abierta-Ambulatoria;29-09-2025;
;201254;;;9;La Araucanía;9;SEREMI de Salud de La Araucanía;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro Radiológico Varas SPA;No Aplica;Privado;No Aplica;9101;Temuco;Calle;341;Antonio Varas 341;921952087;27-04-2022;NO;No Aplica;No Aplica;-38.739.338;-72.596.903;Privado;Vigente en Operación Habitual;;Atención Abierta-Ambulatoria;06-09-2022;
;201660;;;9;La Araucanía;9;SEREMI de Salud de La Araucanía;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro Radiológico Odontológico Temuco Limitada;No Aplica;Privado;No Aplica;9120;Villarrica;Calle;709;San Martin;985285339;13-06-2023;NO;No Aplica;No Aplica;-3.928.169.893;-7.222.864.561;Privado;Vigente en Operación Habitual;No Aplica;Atención Abierta-Ambulatoria;30-08-2024;
;201727;;;10;Los Lagos;10;SEREMI de Salud de Los Lagos;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro de Resonancia Magnetica Sinapsis;No Aplica;Privado;No Aplica;10101;Puerto Montt;Calle;840;Benavente;;10-07-2015;NO;No Aplica;No Aplica;-4.147.204.103;-7.294.812.577;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;02-12-2024;
;201675;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Scanner San Martín y Cía Ltda.;No Aplica;Privado;No Aplica;7301;Curicó;Calle;235;San Martín;75 232 0400;22-12-2006;NO;No Aplica;No Aplica;-3.498.912;-712.373;Privado;Vigente en Operación Habitual;No Aplica;Atención Abierta-Ambulatoria;03-10-2024;
;201679;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;RESONOMED;No Aplica;Privado;Secundario;7101;Talca;Calle;1369;1 poniente;712745090;10-08-2023;NO;No Aplica;No Aplica;-3.542.386.707;-7.166.708.025;Privado;Vigente en Operación Habitual;No Aplica;Atención Abierta-Ambulatoria;07-10-2024;
;201685;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;CENTRO OFTALMOLÓGICO LINARES,;No Aplica;Privado;Secundario;7401;Linares;Calle;652;Kurt Moller Nº 652;999956295;04-10-2023;NO;No Aplica;No Aplica;-358.458.764;-715.932.251;Privado;Vigente en Operación Habitual;No Aplica;Atención Abierta-Ambulatoria;07-10-2024;
;201692;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro imagenológico;No Aplica;Privado;Secundario;7101;Talca;Calle;587;Cuatro norte 587;228708751;11-09-2023;NO;No Aplica;No Aplica;-354.213.427;-716.680.214;Privado;Vigente en Operación Habitual;No Aplica;Atención Abierta-Ambulatoria;07-10-2024;
;201700;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro de imágenes y Diagnostico Las Rastras SPA;No Aplica;Privado;No Aplica;7101;Talca;Avenida;1285;Las Rastras  2do piso;9 35379949;28-12-2023;NO;No Aplica;No Aplica;-3.543.673;-7.161.156;Privado;Vigente en Operación Habitual;No Aplica;Atención Abierta-Ambulatoria;14-10-2024;
;201701;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;"Centro Ecográfico 
Jaime Astudillo Jara Spa";No Aplica;Privado;No Aplica;7101;Talca;Avenida;1285;Las Rastras of. 201;71 2 983030;12-05-2023;NO;No Aplica;No Aplica;-3.543.673;-7.161.156;Privado;Vigente en Operación Habitual;No Aplica;Atención Abierta-Ambulatoria;14-10-2024;
;201765;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Centro Medico y Diagnostico CEMTRA;No Aplica;Privado;Secundario;7101;Talca;Calle;1369;1 Poniente;56996278140;08-09-2024;NO;No Aplica;No Aplica;-3.542.351.638;-7.166.618.285;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;30-12-2024;
;201798;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Sala de Procedimientos Otorrinolaringológicos;No Aplica;Privado;Secundario;7101;Talca;Avenida;1285;Las Rastras of. 712;966063530;13-03-2023;NO;No Aplica;No Aplica;-3.543.672.896;-7.161.156.249;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;31-01-2025;
;201802;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Punto Recovery;No Aplica;Privado;Secundario;7301;Curicó;Calle;660;Estado;997712001;13-02-2023;NO;No Aplica;No Aplica;-3.498.648.865;-7.124.359.105;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;31-01-2025;
;201803;;;7;Maule;7;SEREMI de Salud del Maule;No Perteneciente al Sistema Nacional de Servicios de Salud;Centro  Diagnóstico y Tratamiento Privado;Establecimiento de Salud;Kinesioterapia Talca;No Aplica;Privado;Secundario;7101;Talca;Calle;865;1 Sur, oficina 1;96713104;13-03-2023;NO;No Aplica;No Aplica;-3.542.695.342;-7.166.432.497;Privado;Vigente en Operación Habitual;Mediana Complejidad;Atención Abierta-Ambulatoria;31-01-2025;
17-706;117706;17-306;117306;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar El Casino;No Aplica;Municipal;Primario;16107;Quillón;Calle;;Sector Casino, Cerro Negro;;17-03-2008;NO;No Aplica;No Aplica;-3.683.427;-7.243.146;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
17-426;117426;17-326;117326;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Tres Esquinas;No Aplica;Municipal;Primario;16102;Bulnes;Calle;;El Laurel, Villa El sauce, sector Tres Esquinas;;13-06-2011;NO;No Aplica;No Aplica;-3.678.792;-7.221.127;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
17-799;117799;17-302;117302;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Los Alpes;No Aplica;Municipal;Primario;16101;Chillán;Pasaje;7;Pasaje, Esquina Los Araucanos. Villa Los Alpes;422876185;;NO;No Aplica;No Aplica;-3.662.871;-7.209.164;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
17-702;117702;17-302;117302;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar El Roble;No Aplica;Municipal;Primario;16101;Chillán;Calle;745;Los Espinos;412587000;;NO;No Aplica;No Aplica;-3.662.499;-721.019;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
17-902;200261;17-304;117304;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Doña Isabel;No Aplica;Municipal;Primario;16101;Chillán;Calle;1780;L. Arellano;422347586;31-08-2016;NO;No Aplica;No Aplica;-3.661.336;-7.213.223;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
17-701;117701;17-301;117301;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Padre Hurtado;No Aplica;Servicio de Salud;Primario;16101;Chillán;Calle;;Padre Hurtado;412587010;;NO;No Aplica;No Aplica;-3.659.729;-7.210.102;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
17-415;117415;17-311;117311;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Cachapoal;No Aplica;Municipal;Primario;16301;San Carlos;Calle;;Ruta Nº 31, Km. 20, Sector Cachapoal;;19-04-2016;NO;No Aplica;No Aplica;-3.646.276;-7.173.294;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
17-729;117729;17-329;117329;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Valle Hondo;No Aplica;Municipal;Primario;16301;San Carlos;Pasaje;;Cabrales;;;NO;No Aplica;No Aplica;-36.422.433;-71.951.189;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
17-418;117418;17-313;117313;16;Ñuble;17;Servicio de Salud Ñuble;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Chacay;No Aplica;Municipal;Primario;16303;Ñiquén;Calle;;Chacay, Sector Chacay;422585507;;NO;No Aplica;No Aplica;-3.636.604;-7.177.114;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
03-925;200621;03-303;103303;2;Antofagasta;3;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Coviefi;No Aplica;Municipal;Primario;2101;Antofagasta;Calle;2165;Santa Rita, Coviefi;;02-09-2019;NO;No Aplica;No Aplica;-2.369.523;-7.041.381;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
03-704;103704;03-304;103304;2;Antofagasta;3;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Antofagasta;No Aplica;Municipal;Primario;2101;Antofagasta;Calle;;Villa Agrícola;;;NO;No Aplica;No Aplica;-2.354.323;-7.038.544;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
03-705;103705;03-305;103305;2;Antofagasta;3;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Sur;No Aplica;Municipal;Primario;2201;Calama;Avenida;;Bernardo O'Higgins;552254028;;NO;No Aplica;No Aplica;-2.247.741;-6.892.902;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
03-707;103707;03-307;103307;2;Antofagasta;3;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Alemania;No Aplica;Municipal;Primario;2201;Calama;Calle;3076;Chacabuco;;;NO;No Aplica;No Aplica;-2.245.794;-6.893.973;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
03-908;200241;03-307;103307;2;Antofagasta;3;Servicio de Salud Antofagasta;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Oasis;No Aplica;Municipal;Primario;2201;Calama;Avenida;3780;Vasco de Gama, Población Nueva Alemania;552557310;13-07-2016;NO;No Aplica;No Aplica;-2.245.494;-6.894.971;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
01-704;101704;01-305;101305;15;Arica Parinacota;1;Servicio de Salud Arica y Parinacota;Perteneciente al Sistema Nacional de Servicios de Salud;Centro Comunitario de Salud Familiar (CECOSF);Establecimiento de Salud;Centro Comunitario de Salud Familiar Cerro La Cruz;No Aplica;Municipal;Primario;15101;Arica;Calle;1496;Rafael Sotomayor;582204370;;NO;No Aplica;No Aplica;-1.849.486;-7.031.259;Público;Vigente en Operación Habitual;Baja Complejidad;Atención Abierta-Ambulatoria;;
